;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;expresso dalva eireli;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;ctrc;numero ct-e;numero do formulario;data emissao;tipo;unidade;cnpj remetente;nome remetente;cnpj destinatario;nome destinatario;cnpj pagador; nome pagador;uf;cidade;vlr frete;vlr juro; vlr desconto;valor liqu;data liquid;unidade liqui;forma liqu;banco ag. conta;fatura;data credito caixa;vendedor;cidade destino;uf destino;login;cod mercadoria
2;spo090687-5;1000306924;0;28/06/2023;fob;;04912577000120;skip solucoes kits e pecas eir;05581908000150;bernadete lopes prado miranda;05581908000150;bernadete lopes prado miran c.;mg;buritis;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45229-7;25/07/2023;;buritis;mg;lilia   ;1
2;spo090714-6;1000306958;0;28/06/2023;fob;;57012650000174;pinguim ind. e com. de radiadores eireli;13282169000123;wv walker pecas agricolas unai ltda me;13282169000123;wv walker pecas agricolas u c.;mg;unai;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45178-9;25/07/2023;;unai;mg;lilia   ;1
2;spo090723-5;1000306961;0;28/06/2023;cif;;07122447000344;qualycril solucoes para a cons;15449522000142;a casa do pintor de paracatu l;07122447000344;qualycril solucoes para a c a.;sp;jandira;8.571,22;0;0;8.571,22;24/07/2023;mtz;banco;0136 005831 000077520;45263-7;25/07/2023;wanderle;paracatu;mg;lilia   ;1
2;spo090725-1;1000306969;0;29/06/2023;fob;;67504514000155;hidrossol eletrodutos de pvc ltda;12968469000106;wagner ferreira de castro me;12968469000106;wagner ferreira de castro m c.;mg;unai;170;0;0;170;24/07/2023;mtz;banco;0136 005831 000077520;45177-1;25/07/2023;;unai;mg;lilia   ;1
2;spo090726-0;1000306965;0;29/06/2023;fob;;83748772002500;kiko-flex mangueiras hidraulicas;00533428000108;arjen pieter bijsterveld me;00533428000108;arjen pieter bijsterveld me c.;mg;unai;650;0;0;650;24/07/2023;mtz;banco;0136 005831 000077520;45140-1;25/07/2023;;unai;mg;lilia   ;1
2;spo090736-7;1000306975;0;29/06/2023;fob;;46528762000166;master com. e suprimentos para encadernacao ltda;66337585000148;josino neiva batista-me;66337585000148;josino neiva batista-me a.;mg;paracatu;159,09;0;0;159,09;24/07/2023;mtz;banco;0136 005831 000077520;45206-8;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090737-5;1000306976;0;29/06/2023;fob;;18181313000159;lassane tecnologia em encadern;65281214000129;coraci da silva neiva batista;65281214000129;coraci da silva neiva batis c.;mg;paracatu;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45192-4;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090738-3;1000306978;0;29/06/2023;fob;;46528762000166;master com. e suprimentos para encadernacao ltda;65281214000129;coraci da silva neiva batista;65281214000129;coraci da silva neiva batis c.;mg;paracatu;170;0;0;170;24/07/2023;mtz;banco;0136 005831 000077520;45192-4;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090739-1;1000306974;0;29/06/2023;fob;;25249300000130;lm com. de mat. para encadernacao - eireli - epp;66337585000148;josino neiva batista-me;66337585000148;josino neiva batista-me a.;mg;paracatu;159,09;0;0;159,09;24/07/2023;mtz;banco;0136 005831 000077520;45206-8;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090740-5;1000306977;0;29/06/2023;fob;;25249300000130;lm com. de mat. para encadernacao - eireli - epp;65281214000129;coraci da silva neiva batista;65281214000129;coraci da silva neiva batis c.;mg;paracatu;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45192-4;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090741-3;1000307077;0;29/06/2023;fob;;45723541000186;etruria industria  e comercio;19360463000192;w&c comercio de concreto ltda;19360463000192;w&c comercio de concreto lt ..;mg;uberlandia;365;0;0;365;24/07/2023;mtz;banco;0136 005831 000077520;45098-7;25/07/2023;;uberlandia;mg;lilia   ;1
2;spo090744-8;1000307009;0;29/06/2023;fob;;08816636000118;divertoys industria e comercio ltda.;23891167000195;rafael martinelli;23891167000195;rafael martinelli b.;mg;paracatu;769,09;0;0;769,09;24/07/2023;mtz;banco;0136 005831 000077520;45217-3;25/07/2023;;paracatu;mg;lilia   ;22
2;spo090747-2;1000307008;0;29/06/2023;fob;;56712607000159;plasduran industria e comercio;18782636000106;magazine utilidades ltda - me;18782636000106;magazine utilidades ltda -  c.;mg;paracatu;136,4;0;0;136,4;24/07/2023;mtz;banco;0136 005831 000077520;45212-2;25/07/2023;;paracatu;mg;lilia   ;22
2;spo090749-9;1000307010;0;29/06/2023;fob;;08816636000118;divertoys industria e comercio ltda.;15732848000182;tche festa cia ltda;15732848000182;tche festa cia ltda b.;mg;paracatu;482,73;0;0;482,73;24/07/2023;mtz;banco;0136 005831 000077520;45221-1;25/07/2023;;paracatu;mg;lilia   ;22
2;spo090760-0;1000307013;0;29/06/2023;fob;;49444798000150;didys prsentes ltda;11474689000102;tendencia modas unai ltda;11474689000102;tendencia modas unai ltda b.;mg;unai;210;0;0;210;24/07/2023;mtz;banco;0136 005831 000077520;45173-8;25/07/2023;;unai;mg;lilia   ;1
2;spo090780-4;1000307015;0;29/06/2023;fob;;57485542000119;bacchi industria e comercio de artef.de ferro ltda;23190291000123;unai comercio de papeis ltda - me;23190291000123;unai comercio de papeis ltd a.;mg;unai;159,09;0;0;159,09;24/07/2023;mtz;banco;0136 005831 000077520;45175-4;25/07/2023;;unai;mg;lilia   ;1
2;spo090788-0;1000307030;0;29/06/2023;cif;;38167983000128;milcorte ferramentas ltda;30455661001659;elecnor do brasil ltda;38167983000128;milcorte ferramentas ltda c.;sp;sao paulo;349;0;0;349;24/07/2023;mtz;banco;0136 005831 000077520;45256-4;25/07/2023;wanderle;paracatu;mg;lilia   ;1
2;spo090789-8;1000307023;0;29/06/2023;fob;;45626140000108;ind. com. util. dom. injetemp ltda;15732848000182;tche festa cia ltda;15732848000182;tche festa cia ltda b.;mg;paracatu;349,77;0;0;349,77;24/07/2023;mtz;banco;0136 005831 000077520;45221-1;25/07/2023;;paracatu;mg;lilia   ;22
2;spo090790-1;1000307018;0;29/06/2023;fob;;48330252000105;silmar plasticos ltda;15732848000182;tche festa cia ltda;15732848000182;tche festa cia ltda b.;mg;paracatu;505,23;0;0;505,23;24/07/2023;mtz;banco;0136 005831 000077520;45221-1;25/07/2023;;paracatu;mg;lilia   ;22
2;spo090791-0;1000307026;0;29/06/2023;fob;;43996693000127;ppg ind do brasil tintas e vernizes ltda;05290889000102;center tintas de paracatu ltda;05290889000102;center tintas de paracatu l c.;mg;paracatu;280,85;0;0;280,85;24/07/2023;mtz;banco;0136 005831 000077520;45198-3;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090794-4;1000307029;0;29/06/2023;cif;;06032400000165;fermentech com.insumos p/ alim;04270028000108;queijos serra negra ltda;06032400000165;fermentech com.insumos p/ a b.;sp;itaquaquecetuba;140,3;0;0;140,3;24/07/2023;mtz;banco;0136 005831 000077520;44871-1;25/07/2023;;patrocinio;mg;lilia   ;1
2;spo090796-1;1000307040;0;29/06/2023;fob;;04253650000361;polibras minas plasticos ltda (cd);05422539000152;papelaria prodados me;05422539000152;papelaria prodados me c.;mg;unai;261,82;0;0;261,82;24/07/2023;mtz;banco;0136 005831 000077520;45163-1;25/07/2023;;unai;mg;lilia   ;21
2;spo090797-9;1000307039;0;29/06/2023;fob;;02639570000151;solpack ltda;12278276000115;toldos brasil ltda;12278276000115;toldos brasil ltda b.;mg;unai;350;0;0;350;24/07/2023;mtz;banco;0136 005831 000077520;45172-0;25/07/2023;;unai;mg;lilia   ;1
2;spo090799-5;1000307028;0;29/06/2023;fob;;10533926000287;festcolor artigos de festas ltda;07261239000164;kesser aparecida de faria siqueira me;07261239000164;kesser aparecida de faria s b.;mg;unai;204,41;0;0;204,41;24/07/2023;mtz;banco;0136 005831 000077520;45159-2;25/07/2023;;unai;mg;lilia   ;1
2;spo090802-9;1000307036;0;29/06/2023;fob;;13223553000155;soudal brasil industria e comercio de produtos quimicos ltda;19784230000117;madereira andrade paracatu ltda;19784230000117;madereira andrade paracatu  b.;mg;paracatu;309,85;0;0;309,85;24/07/2023;mtz;banco;0136 005831 000077520;45200-9;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090806-1;1000307033;0;29/06/2023;cif;;20004785000188;seleta brindes ltda;20346524000146;kinross brasil mineracao s/a;20004785000188;seleta brindes ltda c.;sp;sao paulo;485;0;0;485;24/07/2023;mtz;banco;0136 005831 000077520;45264-5;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090819-3;1000307059;0;29/06/2023;fob;;43942598000493;kanaflex s/a. ind. de plasticos;01855009000147;buritis comercial agricola ltda;01855009000147;buritis comercial agricola  b.;mg;buritis;180;0;0;180;24/07/2023;mtz;banco;0136 005831 000077520;45227-1;25/07/2023;;buritis;mg;lilia   ;1
2;spo090820-7;1000307057;0;29/06/2023;fob;;59960203000172;pandin moveis de aco ltda;03125714000114;a h de car mov pe epp;03125714000114;a h de car mov pe epp b.;mg;unai;367,5;0;0;367,5;24/07/2023;mtz;banco;0136 005831 000077520;45139-8;25/07/2023;;unai;mg;lilia   ;21
2;spo090825-8;1000307051;0;29/06/2023;fob;;48640130000115;textil irineu meneghel ltda;25544263000192;borrachas avenidas ltda;25544263000192;borrachas avenidas ltda a.;mg;unai;159,09;0;0;159,09;24/07/2023;mtz;banco;0136 005831 000077520;45141-0;25/07/2023;;unai;mg;lilia   ;1
2;spo090827-4;1000307096;0;29/06/2023;fob;;93762201000107;frama produtos de papelaria ltda;24497163000190;antonio carlos sousa santos 07;24497163000190;antonio carlos sousa santos b.;mg;paracatu;250;0;0;250;24/07/2023;mtz;banco;0136 005831 000077520;45185-1;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090832-1;1000307097;0;29/06/2023;cif;;25464260000149;neobetel epi, equipamentos de;57559387001100;verzani e sandrini s.a. - (3446);25464260000149;neobetel epi, equipamentos  c.;sp;jacarei;272,73;0;0;272,73;24/07/2023;mtz;banco;0136 005831 000077520;45261-1;25/07/2023;;vazante;mg;lilia   ;1
2;spo090837-1;1000307075;0;29/06/2023;fob;;61142865000691;renner sayerlack s-a divisao;45554743000141;solar tintas unai ltda 00019644;45554743000141;solar tintas unai ltda 0001 c.;mg;unai;261,36;0;0;261,36;24/07/2023;mtz;banco;0136 005831 000077520;45168-1;25/07/2023;;unai;mg;lilia   ;21
2;spo090838-0;1000307074;0;29/06/2023;fob;;61142865000691;renner sayerlack s-a divisao;23113335000111;ceramica j b ltda;23113335000111;ceramica j b ltda ..;mg;rio paranaiba;163,93;3,71;0;167,64;24/07/2023;mtz;banco;0136 005831 000077520;45058-8;25/07/2023;;rio paranaiba;mg;lilia   ;21
2;spo090841-0;1000307063;0;29/06/2023;cif;;61142865000691;renner sayerlack s-a divisao;23045334001159;fmj comercio de tintas ltda;61142865000691;renner sayerlack s-a divisa a.;sp;cajamar;176,91;0;0;176,91;24/07/2023;mtz;banco;0136 005831 000077520;45101-1;25/07/2023;;patos de minas;mg;lilia   ;21
2;spo090842-8;1000307064;0;29/06/2023;cif;;61142865000691;renner sayerlack s-a divisao;23045334001310;fmj comercio de tintas ltda-33687;61142865000691;renner sayerlack s-a divisa a.;sp;cajamar;139,53;0;0;139,53;24/07/2023;mtz;banco;0136 005831 000077520;45101-1;25/07/2023;;uberlandia;mg;lilia   ;21
2;spo090851-7;1000307072;0;29/06/2023;cif;;61142865000691;renner sayerlack s-a divisao;23045334000853;fmj comercio de tintas ltda;61142865000691;renner sayerlack s-a divisa a.;sp;cajamar;608,4;0;0;608,4;24/07/2023;mtz;banco;0136 005831 000077520;45101-1;25/07/2023;;uberlandia;mg;lilia   ;21
2;spo090856-8;1000307081;0;29/06/2023;fob;;52106978000136;industria e comercio de elasti;23190291000123;unai comercio de papeis ltda - me;23190291000123;unai comercio de papeis ltd a.;mg;unai;272,73;0;0;272,73;24/07/2023;mtz;banco;0136 005831 000077520;45175-4;25/07/2023;;unai;mg;lilia   ;1
2;spo090858-4;1000307103;0;29/06/2023;fob;;48731650000133;global estruturas especiais em aluminio ltda;00005708291605;eduardo alvares de castro;00005708291605;eduardo alvares de castro c.;mg;unai;274,39;0;0;274,39;24/07/2023;mtz;banco;0136 005831 000077520;45152-5;25/07/2023;;unai;mg;lilia   ;1
2;spo090861-4;1000307090;0;29/06/2023;fob;;04779431000310;koretech sistemas ltda;42837633000107;utumi e utumi ltda;42837633000107;utumi e utumi ltda b.;mg;paracatu;200;0;0;200;24/07/2023;mtz;banco;0136 005831 000077520;45222-0;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090865-7;1000307086;0;29/06/2023;fob;;05509961000140;hd ferragens e madeiras ltda;07828539000182;estofados comando eireli;07828539000182;estofados comando eireli a.;mg;unai;2.258,97;0;0;2.258,97;24/07/2023;mtz;banco;0136 005831 000077520;45153-3;25/07/2023;max     ;unai;mg;lilia   ;21
2;spo090866-5;1000307085;0;29/06/2023;fob;;40031897000135;hbo comercio de roupas ltda;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;340,91;0;0;340,91;24/07/2023;mtz;banco;0136 005831 000077520;45145-2;25/07/2023;;unai;mg;lilia   ;168
2;spo090872-0;1000307153;0;30/06/2023;fob;;08543604000196;viniplast industria e comercio de lonas eireli - epp;12278276000115;toldos brasil ltda;12278276000115;toldos brasil ltda b.;mg;unai;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45172-0;25/07/2023;;unai;mg;lilia   ;1
2;spo090873-8;1000307109;0;30/06/2023;fob;;44639755000106;ind e com de arames rogini peres ltda;42837633000107;utumi e utumi ltda;42837633000107;utumi e utumi ltda b.;mg;paracatu;200;0;0;200;24/07/2023;mtz;banco;0136 005831 000077520;45222-0;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090881-9;1000307119;0;30/06/2023;fob;;47726245000164;arcom maquinas e ferramentas ltda;09103905000161;elisabeth martins vasconcelos;09103905000161;elisabeth martins vasconcel b.;mg;monte alegre de minas;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45087-1;25/07/2023;;monte alegre de minas;mg;lilia   ;1
2;spo090887-8;1000307126;0;30/06/2023;fob;;48024392000155;batrol ind e com de moveis ltda;39741646000165;ataide nascimento vasconcelos eireli;39741646000165;ataide nascimento vasconcel ..;mg;paracatu;171,51;0;0;171,51;24/07/2023;mtz;banco;0136 005831 000077520;45183-5;25/07/2023;;paracatu;mg;lilia   ;16
2;spo090888-6;1000307123;0;30/06/2023;fob;;32018436000102;motta aluminios tanabi ltda;20432687000141;mazinho utilidades do lar eire;20432687000141;mazinho utilidades do lar e b.;mg;paracatu;329,32;0;0;329,32;24/07/2023;mtz;banco;0136 005831 000077520;45211-4;25/07/2023;;paracatu;mg;lilia   ;22
2;spo090895-9;1000307127;0;30/06/2023;fob;;12453146000252;aj import com., imp e exp de produtos;03125714000114;a h de car mov pe epp;03125714000114;a h de car mov pe epp b.;mg;unai;350;0;0;350;24/07/2023;mtz;banco;0136 005831 000077520;45139-8;25/07/2023;;unai;mg;lilia   ;1
2;spo090896-7;1000307106;0;30/06/2023;fob;;02559428000102;comercial antonio carvalho ltda;07499043000102;rubi tintas ltda;07499043000102;rubi tintas ltda c.;mg;paracatu;227,27;0;0;227,27;24/07/2023;mtz;banco;0136 005831 000077520;45215-7;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090897-5;1000307133;0;30/06/2023;fob;;71953335000172;fenix manufatura de brinquedos e artigos;44013531000194;calcados ricardo paracatu 3 ltda;44013531000194;calcados ricardo paracatu 3 c.;mg;paracatu;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45191-6;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090898-3;1000307185;0;30/06/2023;fob;;59274589000169;nig industria de brinquedos eireli;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;1.588,00;0;0;1.588,00;24/07/2023;mtz;banco;0136 005831 000077520;45145-2;25/07/2023;;unai;mg;lilia   ;22
2;spo090900-9;1000307134;0;30/06/2023;fob;;61142865000691;renner sayerlack s-a divisao;23113335000111;ceramica j b ltda;23113335000111;ceramica j b ltda ..;mg;rio paranaiba;153,77;3,48;0;157,25;24/07/2023;mtz;banco;0136 005831 000077520;45058-8;25/07/2023;;rio paranaiba;mg;lilia   ;21
2;spo090902-5;1000307148;0;30/06/2023;fob;;54389325000137;tres triangulos industria e comercio ltda - epp;07261239000164;kesser aparecida de faria siqueira me;07261239000164;kesser aparecida de faria s b.;mg;unai;330;0;0;330;24/07/2023;mtz;banco;0136 005831 000077520;45159-2;25/07/2023;;unai;mg;lilia   ;22
2;spo090903-3;1000307183;0;30/06/2023;fob;;14301927000176;maxcril industria de materiais para escritorio eireli;23190291000123;unai comercio de papeis ltda - me;23190291000123;unai comercio de papeis ltd a.;mg;unai;212,73;0;0;212,73;24/07/2023;mtz;banco;0136 005831 000077520;45175-4;25/07/2023;;unai;mg;lilia   ;21
2;spo090904-1;1000307147;0;30/06/2023;fob;;12992702000188;j.c.a. industria e comercio lt;44857966000115;lubrivaz lubrificantes ltda;44857966000115;lubrivaz lubrificantes ltda ..;mg;joao pinheiro;585,52;0;0;585,52;24/07/2023;mtz;banco;0136 005831 000077520;45241-6;25/07/2023;;joao pinheiro;mg;lilia   ;21
2;spo090905-0;1000307144;0;30/06/2023;cif;;57460644000503;dgi importacao e exportacao ltda;25834847000100;cooperativa agropecuaria unai;57460644000503;dgi importacao e exportacao a.;mg;belo horizonte;460,23;0;0;460,23;24/07/2023;mtz;banco;0136 005831 000077520;45252-1;25/07/2023;wanderle;unai;mg;lilia   ;1
2;spo090906-8;1000307145;0;30/06/2023;cif;;57460644000503;dgi importacao e exportacao ltda;09191935000177;alianca equipamentos ltda.;57460644000503;dgi importacao e exportacao a.;mg;belo horizonte;366,14;0;0;366,14;24/07/2023;mtz;banco;0136 005831 000077520;45252-1;25/07/2023;wanderle;paracatu;mg;lilia   ;1
2;spo090912-2;1000307155;0;30/06/2023;cif;;04143008000753;serilon brasil ltda;24487231000130;dirleiva rodrigues ferreira;04143008000753;serilon brasil ltda ..;sp;sao paulo;249;0;0;249;24/07/2023;mtz;banco;0136 005831 000077520;45265-3;25/07/2023;;buritis;mg;lilia   ;1
2;spo090939-4;1000307151;0;30/06/2023;fob;;08924713000153;gliart comercio e distribuidora eireli;24497163000190;antonio carlos sousa santos 07;24497163000190;antonio carlos sousa santos b.;mg;paracatu;250;0;0;250;24/07/2023;mtz;banco;0136 005831 000077520;45185-1;25/07/2023;;paracatu;mg;lilia   ;1
2;spo090940-8;1000307187;0;30/06/2023;fob;;45723541000186;etruria industria  e comercio;07828539000182;estofados comando eireli;07828539000182;estofados comando eireli a.;mg;unai;397,73;0;0;397,73;24/07/2023;mtz;banco;0136 005831 000077520;45153-3;25/07/2023;max     ;unai;mg;lilia   ;22
2;spo090950-5;1000307188;0;30/06/2023;fob;;07673631000110;jason comercial ltda.;25544263000192;borrachas avenidas ltda;25544263000192;borrachas avenidas ltda a.;mg;unai;159,09;0;0;159,09;24/07/2023;mtz;banco;0136 005831 000077520;45141-0;25/07/2023;;unai;mg;lilia   ;1
2;spo090965-3;1000307200;0;30/06/2023;fob;;15373395000145;axalta coating systems brasil ltda;15449522000142;a casa do pintor de paracatu l;15449522000142;a casa do pintor de paracat a.;mg;paracatu;254,99;0;0;254,99;24/07/2023;mtz;banco;0136 005831 000077520;45184-3;25/07/2023;;paracatu;mg;lilia   ;18
2;spo090968-8;1000307206;0;30/06/2023;fob;;43960515000146;top center comercio de utilidades ltda;68545276000199;eletroneto ltda;68545276000199;eletroneto ltda c.;mg;unai;362,5;0;0;362,5;24/07/2023;mtz;banco;0136 005831 000077520;45151-7;25/07/2023;;unai;mg;lilia   ;1
2;spo090994-7;1000307218;0;03/07/2023;fob;;52005378000696;regina industria e comercio s/a.;07261239000164;kesser aparecida de faria siqueira me;07261239000164;kesser aparecida de faria s b.;mg;unai;230,34;0;0;230,34;24/07/2023;mtz;banco;0136 005831 000077520;45159-2;25/07/2023;;unai;mg;lilia   ;1
2;spo090998-0;1000307211;0;03/07/2023;fob;;61478467000136;ibira industria e comercio de plasticos ltda;07471932000161;alternativa borrachas e ferram;07471932000161;alternativa borrachas e fer b.;mg;vazante;528,11;0;0;528,11;24/07/2023;mtz;banco;0136 005831 000077520;45125-8;25/07/2023;;vazante;mg;lilia   ;1
2;spo091001-5;1000307231;0;03/07/2023;fob;;24604230000128;cbc distrib acessorios eireli;71472179000128;nacional pneus e baterias ltda;71472179000128;nacional pneus e baterias l c.;mg;coromandel;300;0;0;300;24/07/2023;mtz;banco;0136 005831 000077520;45122-3;25/07/2023;;coromandel;mg;lilia   ;21
2;spo091004-0;1000307241;0;03/07/2023;fob;;04241426000198;train letters artesanatos em  madeira ltda - me;65281214000129;coraci da silva neiva batista;65281214000129;coraci da silva neiva batis c.;mg;paracatu;200;0;0;200;24/07/2023;mtz;banco;0136 005831 000077520;45193-2;25/07/2023;;paracatu;mg;lilia   ;1
2;spo091006-6;1000307243;0;03/07/2023;cif;;57460644000503;dgi importacao e exportacao ltda;71472179000128;nacional pneus e baterias ltda;57460644000503;dgi importacao e exportacao a.;mg;belo horizonte;244,43;0;0;244,43;24/07/2023;mtz;banco;0136 005831 000077520;45252-1;25/07/2023;wanderle;coromandel;mg;lilia   ;1
2;spo091008-2;1000307244;0;03/07/2023;fob;;53965513000101;r.d.r coml de art de borrachas e pecas ltda;09191935000177;alianca equipamentos ltda.;09191935000177;alianca equipamentos ltda. c.;mg;paracatu;440;0;0;440;24/07/2023;mtz;banco;0136 005831 000077520;45186-0;25/07/2023;;paracatu;mg;lilia   ;21
2;spo091010-4;1000307246;0;03/07/2023;fob;;00283822000470;maxi rubber industrias quimicas ltda;07892639000178;unai tintas ltda;07892639000178;unai tintas ltda b.;mg;unai;786,89;0;0;786,89;24/07/2023;mtz;banco;0136 005831 000077520;45176-2;25/07/2023;;unai;mg;lilia   ;1
2;spo091015-5;1000307253;0;03/07/2023;cif;;28593552000170;mil watts comercio de materiai;30455661001659;elecnor do brasil ltda;28593552000170;mil watts comercio de mater b.;sp;sao paulo;1.979,95;0;0;1.979,95;24/07/2023;mtz;banco;0136 005831 000077520;45257-2;25/07/2023;wanderle;paracatu;mg;lilia   ;1
2;spo091024-4;1000307252;0;03/07/2023;cif;;07451850000155;n.m. nilmak comercio de maquin;00067045707649;jacilene cruvinel;07451850000155;n.m. nilmak comercio de maq ..;sp;sao paulo;255,68;0;0;255,68;24/07/2023;mtz;banco;0136 005831 000077520;45259-9;25/07/2023;;paracatu;mg;lilia   ;1
2;spo091026-1;1000307262;0;03/07/2023;fob;;11880019000358;samba toys -ind, distr e imp ltda f;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;5.151,00;0;0;5.151,00;24/07/2023;mtz;banco;0136 005831 000077520;45145-2;25/07/2023;;unai;mg;lilia   ;22
2;spo091027-9;1000307261;0;03/07/2023;fob;;75483040000211;metalbo industria de fixadores metalicos ltda;08794082000103;so pivo ltda;08794082000103;so pivo ltda ..;mg;unai;180;0;0;180;24/07/2023;mtz;banco;0136 005831 000077520;45170-3;25/07/2023;;unai;mg;lilia   ;1
2;spo091029-5;1000307258;0;03/07/2023;fob;;10389174000141;sjr jeans e comercio de confeccoes eireli - me;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;340,91;0;0;340,91;24/07/2023;mtz;banco;0136 005831 000077520;45145-2;25/07/2023;;unai;mg;lilia   ;168
2;spo091031-7;1000307292;0;03/07/2023;fob;;60680873000114;ksb brasil ltda;28179527000144;multitechbombas ind e com e serv ltda;28179527000144;multitechbombas ind e com e b.;mg;paracatu;333,19;0;0;333,19;24/07/2023;mtz;banco;0136 005831 000077520;45208-4;25/07/2023;;paracatu;mg;lilia   ;1
2;spo091032-5;1000307291;0;03/07/2023;fob;;76812379000104;zm s.a.;07445916000285;alfa auto pecas ltda;07445916000285;alfa auto pecas ltda c.;mg;guarda-mor;250;0;0;250;24/07/2023;mtz;banco;0136 005831 000077520;45127-4;25/07/2023;;guarda-mor;mg;lilia   ;1
2;spo091033-3;1000307288;0;03/07/2023;fob;;01537246000160;bs toys - industria e comercio de brinquedos ltda.;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;2.834,00;0;0;2.834,00;24/07/2023;mtz;banco;0136 005831 000077520;45145-2;25/07/2023;;unai;mg;lilia   ;22
2;spo091035-0;1000307264;0;03/07/2023;fob;;02359318000270;carbostorm do brasil ltda;06264334000159;agromaquinas pecas agricolas l;06264334000159;agromaquinas pecas agricola c.;mg;paracatu;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45188-6;25/07/2023;;paracatu;mg;lilia   ;1
2;spo091038-4;1000307263;0;03/07/2023;fob;;43357040000106;alucal aluminios caravaggio ltda;04446321000175;eleni elias xavier me;04446321000175;eleni elias xavier me b.;mg;unai;150;0;0;150;24/07/2023;mtz;banco;0136 005831 000077520;45154-1;25/07/2023;;unai;mg;lilia   ;1
2;spo091040-6;1000307289;0;03/07/2023;fob;;56045172000136;dalton dynamics quimica indl ltda;04994143000117;borrachas paracatu industria e;04994143000117;borrachas paracatu industri b.;mg;paracatu;610,66;0;0;610,66;24/07/2023;mtz;banco;0136 005831 000077520;45190-8;25/07/2023;;paracatu;mg;lilia   ;1
2;spo091041-4;1000307285;0;03/07/2023;fob;;02684701000112;rennovaplast ind. e com. de embalagens ltda.;05016590000164;vanderlei antunes eamp cia ltda - me;05016590000164;vanderlei antunes eamp cia  ..;mg;araxa;350;0;0;350;24/07/2023;mtz;banco;0136 005831 000077520;45300-5;25/07/2023;;araxa;mg;lilia   ;1
2;spo091043-1;1000307277;0;03/07/2023;fob;;12699262000175;unnicola adesivos e selantes ltda;64249949000102;ronaldo ferreira peres e cia l;64249949000102;ronaldo ferreira peres e ci c.;mg;vazante;200;0;0;200;24/07/2023;mtz;banco;0136 005831 000077520;45132-1;25/07/2023;;vazante;mg;lilia   ;1
2;spo091045-7;1000307276;0;03/07/2023;fob;;20884534000135;e-klf comercio e dist de artigos para festa ltda;32848032000138;jordana caxeta da silva;32848032000138;jordana caxeta da silva b.;mg;vazante;159,09;0;0;159,09;24/07/2023;mtz;banco;0136 005831 000077520;45130-4;25/07/2023;;vazante;mg;lilia   ;1
2;spo091050-3;1000307322;0;03/07/2023;cif;;11225150000110;supremo descartaveis industria;02992911000178;speciale refeicoes empresariais e hospitalares ltda;11225150000110;supremo descartaveis indust c.;sp;sao paulo;321,01;0;0;321,01;24/07/2023;mtz;banco;0136 005831 000077520;45100-2;25/07/2023;;uberlandia;mg;lilia   ;1
2;spo091057-1;1000307297;0;03/07/2023;cif;;01154956001859;bela tintas ltda;19350180004157;expresso uniao patrociono;01154956001859;bela tintas ltda b.;sp;sao bernardo do campo;159,09;0;0;159,09;24/07/2023;mtz;banco;0136 005831 000077520;45274-2;25/07/2023;wanderle;patrocinio;mg;lilia   ;1
2;spo091062-7;1000307282;0;03/07/2023;fob;;69209088000152;aia embalagens eireli - epp;20649580000150;carolina de campos lucas - me;20649580000150;carolina de campos lucas -  b.;mg;unai;272,73;0;0;272,73;24/07/2023;mtz;banco;0136 005831 000077520;45146-1;25/07/2023;;unai;mg;lilia   ;1
